titulo,idioma,subtitulos,ano,categorias,sinopsis_x,tipo,link,temporadas,capitulos,sinopsis_capitulo,duracion_minutos
Give Me Shelter,English,English,2015,Reality TV,"GIVE ME SHELTER takes the perennially successful genre of animal friendly programming to new heights of feel good emotion. Each week viewers will enter the lives of committed animal welfare advocates as we track the progress of rescued animals from rescue/acceptance into the shelter, through rehabilitation and then finally on to adoption. Characters range from animal technicians to veterinarians to foster coordinators to volunteers. GIVE ME SHELTER truly puts the viewers in the middle of a no-kill rescue shelter. ",Serie,https://filmzie.com/content/give-me-shelter-2015,Season 1,Episode 6,"In this episode, Jason and Brian embark on a mission to locate and help feral dogs, showcasing the dedication and perseverance needed in animal rescue. Meanwhile, the shelter team focuses their efforts on the crucial task of rejuvenating emaciated dogs, illustrating the incredible transformation these animals undergo through dedicated care and rehabilitation.",22
Give Me Shelter,English,English,2015,Reality TV,"GIVE ME SHELTER takes the perennially successful genre of animal friendly programming to new heights of feel good emotion. Each week viewers will enter the lives of committed animal welfare advocates as we track the progress of rescued animals from rescue/acceptance into the shelter, through rehabilitation and then finally on to adoption. Characters range from animal technicians to veterinarians to foster coordinators to volunteers. GIVE ME SHELTER truly puts the viewers in the middle of a no-kill rescue shelter. ",Serie,https://filmzie.com/content/give-me-shelter-2015,Season 1,Episode 7,"During this episode, the shelter faces a pressing deadline to rescue and care for malnourished kittens and puppies. The urgency of the situation underscores the race against time as the team strives to provide essential nourishment, medical attention, and a nurturing environment, highlighting the critical nature of their mission in saving these vulnerable animals.",22
Give Me Shelter,English,English,2015,Reality TV,"GIVE ME SHELTER takes the perennially successful genre of animal friendly programming to new heights of feel good emotion. Each week viewers will enter the lives of committed animal welfare advocates as we track the progress of rescued animals from rescue/acceptance into the shelter, through rehabilitation and then finally on to adoption. Characters range from animal technicians to veterinarians to foster coordinators to volunteers. GIVE ME SHELTER truly puts the viewers in the middle of a no-kill rescue shelter. ",Serie,https://filmzie.com/content/give-me-shelter-2015,Season 1,Episode 8,"In this episode, a sizable influx of dogs arrives, presenting the shelter staff with a challenging decision: they must carefully select which dogs they can accommodate and care for. This dilemma sheds light on the difficult choices and considerations faced by rescue organizations, emphasizing the importance of balancing capacity, resources, and the needs of the incoming animals to ensure their well-being and successful placement.",22
Give Me Shelter,English,English,2015,Reality TV,"GIVE ME SHELTER takes the perennially successful genre of animal friendly programming to new heights of feel good emotion. Each week viewers will enter the lives of committed animal welfare advocates as we track the progress of rescued animals from rescue/acceptance into the shelter, through rehabilitation and then finally on to adoption. Characters range from animal technicians to veterinarians to foster coordinators to volunteers. GIVE ME SHELTER truly puts the viewers in the middle of a no-kill rescue shelter. ",Serie,https://filmzie.com/content/give-me-shelter-2015,Season 1,Episode 9,"In this episode, Jason and Brian embark on a heartfelt quest to find an abandoned dog, highlighting the determination and compassion necessary in rescue work. Meanwhile, within the shelter's walls, attention is focused on a foster kitten whose health is declining, underscoring the challenges faced in providing round-the-clock care and medical support to ensure the well-being of every vulnerable animal under their watchful care.",22
Give Me Shelter,English,English,2015,Reality TV,"GIVE ME SHELTER takes the perennially successful genre of animal friendly programming to new heights of feel good emotion. Each week viewers will enter the lives of committed animal welfare advocates as we track the progress of rescued animals from rescue/acceptance into the shelter, through rehabilitation and then finally on to adoption. Characters range from animal technicians to veterinarians to foster coordinators to volunteers. GIVE ME SHELTER truly puts the viewers in the middle of a no-kill rescue shelter. ",Serie,https://filmzie.com/content/give-me-shelter-2015,Season 1,Episode 10,"In this episode, Jason and Brian stumble upon a large litter of feral puppies, showcasing the surprises and challenges of rescuing animals in need. Meanwhile, at the shelter, the team faces a race against time as they strive to find loving homes for their own puppies before the holiday season arrives, highlighting the urgency and emotional stakes involved in securing forever families for these adorable pups.",22
Give Me Shelter,English,English,2015,Reality TV,"GIVE ME SHELTER takes the perennially successful genre of animal friendly programming to new heights of feel good emotion. Each week viewers will enter the lives of committed animal welfare advocates as we track the progress of rescued animals from rescue/acceptance into the shelter, through rehabilitation and then finally on to adoption. Characters range from animal technicians to veterinarians to foster coordinators to volunteers. GIVE ME SHELTER truly puts the viewers in the middle of a no-kill rescue shelter. ",Serie,https://filmzie.com/content/give-me-shelter-2015,Season 1,Episode 11,"In this episode, the shelter staff finds themselves bustling with the care of a surplus of foster puppies in need of loving homes. Their dedication and commitment shine through as they navigate the challenges of ensuring these little ones receive the attention, nurturing, and opportunities to find permanent families despite the overwhelming demand for care and support.",22
Give Me Shelter,English,English,2015,Reality TV,"GIVE ME SHELTER takes the perennially successful genre of animal friendly programming to new heights of feel good emotion. Each week viewers will enter the lives of committed animal welfare advocates as we track the progress of rescued animals from rescue/acceptance into the shelter, through rehabilitation and then finally on to adoption. Characters range from animal technicians to veterinarians to foster coordinators to volunteers. GIVE ME SHELTER truly puts the viewers in the middle of a no-kill rescue shelter. ",Serie,https://filmzie.com/content/give-me-shelter-2015,Season 1,Episode 12,"In this episode, Brian takes on the touching challenge of building trust with a feral dog, showcasing the patience and compassion needed to bridge the gap between a wary animal and human connection. Meanwhile, the story unfolds around a rescue dog facing a potential health obstacle, hindering her chances of finding a forever home. The team's dedication to addressing her condition and advocating for her adoption journey shines a light on the complexities and unwavering commitment in the world of animal rescue.",22
Give Me Shelter,English,English,2015,Reality TV,"GIVE ME SHELTER takes the perennially successful genre of animal friendly programming to new heights of feel good emotion. Each week viewers will enter the lives of committed animal welfare advocates as we track the progress of rescued animals from rescue/acceptance into the shelter, through rehabilitation and then finally on to adoption. Characters range from animal technicians to veterinarians to foster coordinators to volunteers. GIVE ME SHELTER truly puts the viewers in the middle of a no-kill rescue shelter. ",Serie,https://filmzie.com/content/give-me-shelter-2015,Season 1,Episode 13,"In this episode, DeDe faces a race against the freezing cold to rescue cats in danger, highlighting the urgency and compassion required in dire situations. Meanwhile, the staff grapples with the challenging task of taming and rehabilitating rough, potentially aggressive dogs. Their efforts underscore the dedication and expertise needed to work with animals exhibiting challenging behaviors, showcasing the commitment to providing every creature with a chance at a better life.",22
Kingdom and Wisdom's Parables,English,English,2019,Animation,Stories with important messages addressing personal and human growth. It is important for reflection and learning.,Serie,https://filmzie.com/content/kingdom-and-wisdoms-parables-2019,Season 2,1. True Friend,Stories with important messages addressing personal and human growth. It is important for reflection and learning.,3
Kingdom and Wisdom's Parables,English,English,2019,Animation,Stories with important messages addressing personal and human growth. It is important for reflection and learning.,Serie,https://filmzie.com/content/kingdom-and-wisdoms-parables-2019,Season 2,2. Plantation,Stories with important messages addressing personal and human growth. It is important for reflection and learning.,2
By Night,English,English,2016,"Drama, Horror, Mystery","Experience anthology amplified! Short episodes delve into the unknown, unraveling paranormal tales and human condition horrors, exposing dark sides.",Serie,https://filmzie.com/content/by-night-2016,Season 1,1. Airborne,"A chance encounter in a bar sends a pilot into a life or death situation in the air, pushing him right to the edge of his limits...and his sanity.",15
By Night,English,English,2016,"Drama, Horror, Mystery","Experience anthology amplified! Short episodes delve into the unknown, unraveling paranormal tales and human condition horrors, exposing dark sides.",Serie,https://filmzie.com/content/by-night-2016,Season 1,2. Coming Storm,"An out-of-control evening of partying for a group of friends at a cabin in the mountains leads to someone being chained to a fireplace. As a storm rages outside, the night reveals monsters within.",11
